bathrooms,bedrooms,beds,city,currency,id,is_business_travel_ready,is_fully_refundable,is_host_highly_rated,is_new_listing,is_rebookable,is_superhost,latitude,longitude,name,person_capacity,picture_count,price,price_with_service_fee,property_type_id,rate_type,reviews_count,room_and_property_type,room_type,room_type_category,space_type,tier_id,user_id
8,8,16,Antwerpen,EUR,8751883,false,true,true,false,false,false,51.349402139444805,4.342422767854041,Vakantiewoning Monnikenhoeve (#32),16,38,375,375,2,nightly,16,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,26893689
2,2,15,De Kwakel,EUR,22431379,false,true,false,false,false,false,52.22256301591106,4.750317106101762,10-person house,15,6,375,375,63,nightly,15,Vakantieboerderij,Gehele woning/appartement,entire_home,Vakantieboerderij,0,3534418
1.5,3,3,Amsterdam,EUR,27383105,false,true,true,false,false,false,52.365557234082935,4.871943247778099,Luxury 3 bedroom apartment with spacious rooftop,4,29,375,375,1,nightly,8,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,101416493
1,2,2,Amsterdam,EUR,18610613,false,true,true,false,false,true,52.36410108094224,4.906872374732769,"Houseboat in the centre of Amsterdam, luxury chill",4,13,380,380,8,nightly,32,Boot,Gehele woning/appartement,entire_home,Boot,0,67179220
1.5,2,3,Amsterdam,EUR,2434568,false,true,true,false,false,true,52.34956319842965,4.84900423917863,10min from Museum square;apartement+private garden,4,17,375,375,1,nightly,21,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,12443362
2,4,4,Amsterdam,EUR,21547191,false,true,true,false,false,false,52.35604386613403,4.868076257305453,"4 bedroom 2 bathroom, 5 min from city center",4,23,379,379,1,nightly,12,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,48928662
1,4,4,'s-Hertogenbosch,EUR,13023955,false,true,true,false,false,true,51.7216530306224,5.253735917667657,TORENWONING MET MOOI UITZICHT OP DE GOLFBAAN,8,33,375,375,2,nightly,32,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,70393631
1,1,4,Amsterdam,EUR,23657826,false,true,false,false,false,false,52.35346234818311,4.902328998596327,VERY TRENDY & DUTCH- DE PIJP RESIDENCE,4,27,380,380,1,nightly,0,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,76104209
1,2,4,Amsterdam,EUR,13681466,false,true,true,false,false,false,52.36338000112889,4.899047868152036,Boutique family apartment city center,4,30,375,375,1,nightly,14,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,75853297
1,2,2,Amsterdam,EUR,19192967,false,true,true,false,false,false,52.35869834502553,4.872994897343416,Private Floor with Parkview,4,24,380,380,36,nightly,3,Privékamer in stadswoning,Privékamer,private_room,Privékamer,0,15503879
1,4,4,Amsterdam,EUR,4010712,false,true,true,false,false,false,52.3500520953318,4.870613858793003,Comfortable Family Home.,7,33,380,380,36,nightly,15,Privékamer in stadswoning,Privékamer,private_room,Privékamer,0,11048184
2,3,4,Den Haag,EUR,15965761,false,true,false,false,false,false,52.0970717694785,4.267285616543407,Luxurious Scheveningen Harbour Penthouse,6,31,375,375,1,nightly,1,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,35785149
1,2,1,Amsterdam,EUR,12819280,false,true,true,false,false,false,52.35466600199694,4.902111136635375,Charming house in the city centre / De Pijp,3,23,378,378,1,nightly,11,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,250269
1,2,2,Amsterdam,EUR,14839350,false,true,true,false,false,false,52.36800742914077,4.874523365899827,City Center Apartment,3,27,375,375,1,nightly,7,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,64595733
2,4,6,Haarlem,EUR,2148245,false,true,false,false,false,false,52.395352745336766,4.6346280302267875,Spacious home between Amsterdam and the beach!,6,35,379,379,36,nightly,1,Geheel herenhuis,Gehele woning/appartement,entire_home,Geheel herenhuis,0,323480
1,1,1,Amsterdam,EUR,12697504,false,true,true,false,false,false,52.36875815509517,4.882295651041782,Authentic 2-floor Jordan / centre apartment,2,16,375,375,1,nightly,9,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,28097451
4,6,14,Kamperland,EUR,17132434,false,true,false,false,false,false,51.59134975926035,3.7149866337107333,Ostrea Kamperland,14,14,375,375,11,nightly,0,Gehele villa,Gehele woning/appartement,entire_home,Gehele villa,0,42572230
2,5,9,Amsterdam,EUR,10328570,false,true,true,false,false,false,52.36466428222072,4.9003526215830515,17th century canal house/2019 2/3wk stay prefered,4,16,380,380,2,nightly,4,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,25008098
1,4,4,Badhoevedorp,EUR,7285418,false,true,true,false,false,false,52.33949979499499,4.78535398019927,SPACIOUS AND LUXURIOUS HOUSE,7,17,375,375,2,nightly,14,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,25035021
1,3,4,Amsterdam,EUR,3793956,false,true,true,false,false,false,52.38371887155555,4.88055414794463,Want to feel at home in Amsterdam?,4,35,375,375,2,nightly,10,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,3878625
1.5,2,6,Amsterdam,EUR,1071189,false,true,true,false,false,false,52.370489668434914,4.97915661476282,Villa on Water!,4,37,375,375,2,nightly,33,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,5892899
2,3,3,Amsterdam,EUR,10201214,false,true,true,false,false,true,52.3482540870549,5.00147716255197,Beautiful Watervilla in Amsterdam,4,41,375,375,2,nightly,35,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,8497487
2.5,3,5,Amsterdam,EUR,779225,false,true,true,false,false,true,52.36906235168369,4.952069353479999,★★★★★ The Amsterdam Floating Mansion,6,16,382,382,64,nightly,142,Woonboot,Gehele woning/appartement,entire_home,Woonboot,0,4108797
2,4,4,Amsterdam,EUR,10468991,false,true,true,false,false,false,52.35151604748309,4.993170547496834,A STYLISH SPACIOUS VILLA,6,34,390,390,2,nightly,9,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,6929002
7,7,16,Rotterdam,EUR,15593577,false,true,false,false,false,true,51.91921638696926,4.489001698227903,Historical sailing ship in city centre,16,21,390,390,8,nightly,11,Boot,Gehele woning/appartement,entire_home,Boot,0,34569260
3,6,6,Amstelveen,EUR,25451432,false,true,true,false,false,false,52.30540236202618,4.859640711736048,"kyzer villa - 10 Guests, 15 minutes to city center",10,34,390,390,2,nightly,15,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,191850747
1,1,4,Amsterdam,EUR,2272303,false,true,false,false,false,false,52.35437172041316,4.897834803623363,Cosy apartment in De Pijp,4,16,390,390,1,nightly,52,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,11601106
4,6,7,Amsterdam,EUR,16562225,false,true,true,false,false,false,52.38079987238158,4.891463723355944,Penthouse & Residence || City centre || 6 BEDROOMS,8,45,385,385,1,nightly,7,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,1464510
1,1,1,Amsterdam,EUR,21109863,false,true,true,false,false,true,52.36151601250345,4.888106082865044,Luxurious canal penthouse by the Rijksmuseum,2,44,385,385,1,nightly,16,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,152230162
2,4,7,Amsterdam,EUR,2450249,false,true,true,false,false,true,52.38038268095787,4.868951713798012,Luxerious houseboat Amsterdam,7,21,386,386,64,nightly,13,Woonboot,Gehele woning/appartement,entire_home,Woonboot,0,3523553
2,2,2,Amsterdam,EUR,28430221,false,true,false,true,false,false,52.36086216478302,4.881012943780058,Museum Square Luxury & Unique Apartment,4,27,390,390,1,nightly,2,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,214624820
1,3,3,Amsterdam,EUR,24626798,false,true,true,false,false,false,52.367599888112316,4.866302035965315,3-story house w/ private roofterrace in great area,4,18,380,380,36,nightly,3,Geheel herenhuis,Gehele woning/appartement,entire_home,Geheel herenhuis,0,63530556
1.5,2,3,Amsterdam,EUR,26371343,false,true,true,false,false,true,52.377505906344524,4.90788066741975,Amazing penthouse in the heart of Amsterdam!,4,18,385,385,37,nightly,2,Gehele condo,Gehele woning/appartement,entire_home,Gehele condo,0,9308742
4,4,8,Haarlem,EUR,21857413,false,true,true,false,false,false,52.38201221664653,4.643403511271598,LUXURY HOTEL SHIP Haarlem 9 minutes to Amsterdam,8,15,380,380,8,nightly,4,Boot,Gehele woning/appartement,entire_home,Boot,0,77208407
1,2,2,Amsterdam,EUR,16460395,false,true,true,false,false,true,52.36436590883817,4.884200347715886,Excellent location in city center of Amsterdam,4,12,385,385,37,nightly,23,Gehele condo,Gehele woning/appartement,entire_home,Gehele condo,0,89380505
2,2,2,Amsterdam,EUR,22723397,false,true,true,false,false,false,52.370687468431555,4.8740824514211525,"Stylish Ap, 2 bathrooms, top location, roofterrace",4,20,385,385,1,nightly,11,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,13313775
2.5,2,2,Amsterdam,EUR,22853530,false,true,true,false,false,false,52.360473070406826,4.868191263857342,Vondelpark appartment with rooftop,4,24,385,385,1,nightly,3,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,15531604
2,3,6,Wassenaar,EUR,18611772,false,true,true,false,false,false,52.11162854271251,4.37016238422364,"Ruim licht huis met tuin dichtbij kust, bos, stad",6,33,389,389,11,nightly,3,Gehele villa,Gehele woning/appartement,entire_home,Gehele villa,0,1792447
1,2,2,Amsterdam,EUR,1333091,false,true,false,false,false,false,52.36799020082576,4.927212263903649,The Big Tsaar,4,49,399,399,35,nightly,27,Geheel loft,Gehele woning/appartement,entire_home,Geheel loft,0,1155851
3,4,5,Utrecht,EUR,10679196,false,true,true,false,false,true,52.12666233362283,5.078714051028443,Unique modern 400 year old farm,8,65,395,395,2,nightly,24,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,55162652
3,5,10,Aerdenhout,EUR,18048241,false,true,true,false,false,false,52.36874307952441,4.595440341008612,Spacious villa near beach and Amsterdam,10,26,399,399,2,nightly,16,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,9313234
4,7,9,Alphen,EUR,26183725,false,true,true,false,false,false,51.502302396779584,4.976301955120822,"schitterende woonboerderij met alle denkbare luxe, zwembad, sauna en jacuzzi",16,40,396,396,2,nightly,0,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,121985032
1,4,15,Oud Gastel,EUR,13219178,false,true,true,false,false,true,51.58579207900333,4.460763498706595,Gezellig en Groot Monument!,13,102,395,395,11,nightly,52,Gehele villa,Gehele woning/appartement,entire_home,Gehele villa,0,7808001
2,6,12,Rotterdam,EUR,3202585,false,true,true,false,false,true,51.9205697021273,4.49893494665686,Private hotelship: luxurious & cosy,12,58,395,395,2,nightly,98,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,11489589
4,4,12,Hellevoetsluis,EUR,16595009,false,true,true,false,false,false,51.83662856145491,4.107307172243839,Fijn huis voor samenkomen met familie en vrienden,16,22,395,395,63,nightly,15,Vakantieboerderij,Gehele woning/appartement,entire_home,Vakantieboerderij,0,108838785
1,2,2,Amsterdam,EUR,2765249,false,true,false,false,false,false,52.3790447166135,4.8948291737711305,FABULOUS CANAL VIEW APT ❤️of AMS,4,25,400,400,35,nightly,88,Geheel loft,Gehele woning/appartement,entire_home,Geheel loft,0,2679971
2,4,4,Amsterdam,EUR,15555147,false,true,false,false,false,false,52.369635672561586,4.911569909602682,Amazing and unique houseboat at premium location!,4,19,400,400,8,nightly,36,Boot,Gehele woning/appartement,entire_home,Boot,0,99604629
2,4,6,Rotterdam,EUR,24693891,false,true,false,false,false,false,51.91529614755112,4.471130777434007,Stunning family mansion with huge sunny garden,6,42,400,400,36,nightly,0,Geheel herenhuis,Gehele woning/appartement,entire_home,Geheel herenhuis,0,186623692
1,2,2,Amsterdam,EUR,13649150,false,true,false,false,false,false,52.37042919487671,4.883908533031151,Beautiful Spacious Canal House,4,11,399,399,1,nightly,37,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,48175759
2,2,4,Amsterdam West,EUR,11206092,false,true,true,false,false,false,52.36757369763348,4.840542073115249,Your Stylish & Spacious Apartment!!,5,27,400,400,1,nightly,28,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,23901564
1,2,3,Amsterdam,EUR,15926617,false,true,true,false,false,true,52.346985,4.91347,"Amazing Houseboat, Premium Spot on Amstel River",4,18,400,400,64,nightly,18,Woonboot,Gehele woning/appartement,entire_home,Woonboot,0,53052270
1,1,2,Amsterdam,EUR,26059060,false,true,false,false,false,false,52.37992752016632,4.892073991736354,Beautiful 2 floors apartment right in the center,4,11,400,400,1,nightly,14,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,192244528
1,2,3,Amsterdam,EUR,12401783,false,true,true,false,false,false,52.368178647104656,4.932551347513807,100m2 maisonette,5,18,399,399,1,nightly,20,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,44181065
1,2,3,Amsterdam,EUR,20470078,false,true,true,false,false,false,52.37045335489036,4.895912473681174,Luxury Canal Apartment,4,23,400,400,1,nightly,17,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,146156656
2.5,2,2,Amsterdam,EUR,21980258,false,true,false,false,false,false,52.35668675787946,4.875358572021707,Amsterdam Grand Apartments,4,43,399,399,1,nightly,1,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,37752619
1,3,3,Haarlem,EUR,21257140,false,true,true,false,false,true,52.381477,4.642235,Stylish big (family) house @ city centre w/ garden,6,66,400,400,36,nightly,12,Geheel herenhuis,Gehele woning/appartement,entire_home,Geheel herenhuis,0,112820463
1,2,6,Oude Meer,EUR,24727641,false,true,true,false,false,true,52.28594347820309,4.786742326107937,Uniek huis op een eiland in prachtig natuurgebied,7,17,400,400,19,nightly,2,Eiland,Gehele woning/appartement,entire_home,Eiland,0,11782785
2,2,2,Amsterdam,EUR,21048399,false,true,true,false,false,true,52.361378258615964,4.8656362580795545,Stylish family home near Vondelpark - 2 bathrooms,4,18,400,400,1,nightly,4,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,4760703
2.5,2,2,Amsterdam,EUR,27051213,false,true,false,false,false,false,52.35688567543377,4.874209111539319,Amsterdam Grand Apartment II,4,63,399,399,1,nightly,1,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,37752619
1,1,1,Amsterdam,EUR,25711136,false,true,false,false,false,false,52.35850468786102,4.941475896198005,Cozy apartment in beautiful Amsterdam East!,2,17,400,400,1,nightly,1,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,193419816
1,1,1,瑟斯特,EUR,18261867,false,true,false,false,false,false,52.18099593305936,5.267443241288569,Boutique apartment,2,1,392,392,2,nightly,0,Privékamer in woning,Privékamer,private_room,Privékamer,0,126227320
1,1,1,Amsterdam,EUR,14189053,false,true,true,false,false,false,52.361702470772194,4.932966370905672,"Spacious brandnew apartment, great location",2,7,400,400,1,nightly,13,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,55715648
1,1,2,Amsterdam,EUR,28726974,false,true,false,true,false,false,52.37065520631724,4.877391782288656,Epic loft in the heart of the ‘Jordaan’.,4,12,399,399,35,nightly,0,Geheel loft,Gehele woning/appartement,entire_home,Geheel loft,0,82267555
1.5,5,7,Amstelveen,EUR,25543267,false,true,false,false,false,false,52.30522170905193,4.879472281857811,5BR |  Residential Family home + Free parking,9,74,400,400,2,nightly,1,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,189217781
1,3,3,Amsterdam-Zuidoost,EUR,21896705,false,true,true,false,false,true,52.32649512935804,4.9657562427904365,"Private, spacious, newly built house",4,53,400,400,2,nightly,10,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,159757511
2,4,5,Amsterdam,EUR,17744692,false,true,false,false,false,false,52.372339542417805,4.948039869497889,Design House | 235m2 | Roof Terrace | Great 4 Kids,4,23,395,395,2,nightly,1,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,121049468
1,2,2,Amsterdam,EUR,27827972,false,true,true,false,false,false,52.35969633416633,4.862070954759256,Stylish appartement at A-Location in Old-West,3,7,400,400,37,nightly,5,Gehele condo,Gehele woning/appartement,entire_home,Gehele condo,0,65589109
2,4,4,Amsterdam,EUR,16599824,false,true,true,false,false,true,52.35597896329687,4.876211081047813,Spacious house with four bedrooms in Museum-area,4,15,400,400,36,nightly,20,Geheel herenhuis,Gehele woning/appartement,entire_home,Geheel herenhuis,0,109504522
1,2,2,Amsterdam,EUR,21389780,false,true,true,false,false,true,52.362477591734084,4.9103902071678664,Elegant & Stylish apartment centre of Amsterdam,4,31,395,395,1,nightly,13,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,153385115
1.5,2,2,Amsterdam,EUR,3966768,false,true,true,false,false,true,52.37297871529125,4.88198186844802,Complete apartment on best canal,4,18,400,400,1,nightly,42,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,19227354
1.5,3,6,Amsterdam,EUR,18031997,false,true,false,false,false,false,52.384040285108846,4.885624224223712,Stunning three level apartment in Amsterdam Centre,4,22,400,400,1,nightly,5,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,124027874
1,1,1,Amsterdam,EUR,24440215,false,true,false,false,false,false,52.35078765551547,4.789964799268875,1 BEDROOM APARTMENT IN VONDELPARK,2,10,400,400,1,nightly,0,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,76104209
2,4,8,Zandvoort,EUR,23586252,false,true,true,false,false,false,52.369485743295776,4.535854370975063,House + Stylish Bungalow (8 beds) near beach,8,66,395,395,2,nightly,0,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,652743
1,2,3,Amsterdam,EUR,28708515,false,true,false,true,false,false,52.36967321815173,4.8936433445979395,Perfect city center apartment,4,37,400,400,1,nightly,0,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,148353211
1,3,5,Amsterdam,EUR,21248223,false,true,true,false,false,false,52.34887199434531,4.906832174334803,Beautiful house with green garden at the canal,5,14,400,400,1,nightly,13,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,153608124
1,3,3,Amsterdam,EUR,27712900,false,true,false,true,false,false,52.34640201998519,4.893061843702668,Beautiful 3-bedroom apartment on edge of canals,4,12,400,400,1,nightly,1,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,94224091
2,2,2,Amsterdam,EUR,25531741,false,true,false,false,false,false,52.373141228769754,4.900668391361994,NEW MARKET/REMBRANDT & CANALS ALL AROUND,4,26,400,400,1,nightly,0,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,76104209
1.5,3,3,Amsterdam,EUR,27044918,false,true,true,false,false,false,52.379417742763884,4.890484047085761,* 3 bedroom * Center Amsterdam * Canal House,4,31,400,400,1,nightly,0,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,11530299
1.5,2,2,Amsterdam,EUR,26192281,false,true,true,false,false,false,52.36470613483455,4.886439629146267,Apartment in the heart of Amsterdam on the canals,4,19,400,400,35,nightly,5,Geheel loft,Gehele woning/appartement,entire_home,Geheel loft,0,71808532
3.5,5,10,Amsterdam,EUR,27733376,false,true,true,false,false,false,52.3189309429699,4.957343923526172,Big design house 15 min to City Centre/RAI/Airport,10,24,400,400,2,nightly,4,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,20544193
1,1,1,Amsterdam,EUR,19801302,false,true,false,false,false,false,52.368458498654675,4.868427232220418,City Centre apt with balcony and kingsize bed,2,13,400,400,1,nightly,4,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,139856647
1,3,3,Amsterdam,EUR,17587153,false,true,true,false,false,true,52.355884767584485,4.874214479625136,Spacious family home located in the Museum Quarter,4,25,399,399,36,nightly,24,Geheel herenhuis,Gehele woning/appartement,entire_home,Geheel herenhuis,0,23920293
1,2,2,Amsterdam,EUR,28292512,false,true,false,true,false,false,52.37386043526335,4.877329889602451,Rozengracht 2 bedroom-Jordaan,4,16,400,400,1,nightly,0,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,76104209
1,2,6,Amsterdam,EUR,24496718,false,true,false,false,false,false,52.38384576337199,4.908351113713132,'De Barones' - House Boat in Amsterdam,4,23,400,400,64,nightly,2,Woonboot,Gehele woning/appartement,entire_home,Woonboot,0,185047879
1,1,5,Haarlem,EUR,16871696,false,true,true,false,false,false,52.380914440734806,4.640758438110992,House Boat Villa,5,24,390,390,64,nightly,0,Privékamer in woonboot,Privékamer,private_room,Privékamer,0,10006508
1,0,1,Amsterdam,EUR,23659145,false,true,false,false,false,false,52.364039789447084,4.885030277372787,LEIDSE SQUARE/MUSEUM QUARTER-EXPLORE IN STYLE,2,15,400,400,1,nightly,0,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,76104209
1,1,5,Haarlem,EUR,17343686,false,true,true,false,false,false,52.37964103090377,4.636951340062033,Floating Castle,5,20,390,390,64,nightly,0,Privékamer in woonboot,Privékamer,private_room,Privékamer,0,110263956
1,2,2,Amsterdam,EUR,14589299,false,true,true,false,false,false,52.36121082042185,4.92856093252514,Lovely spacious apartment with terrace in East,4,20,400,400,2,nightly,4,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,4316232
1,2,2,Amsterdam,EUR,18151127,false,true,false,false,false,false,52.372156197949145,4.849733385546176,Luxe beneden woning met jaccuzi in Amterdam west!,4,8,400,400,2,nightly,1,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,125157831
1,1,1,Amsterdam,EUR,4600731,false,true,false,false,false,false,52.35017249051576,4.849433506242278,Apt. near Vondelpark and Schiphol (renovated!),2,23,400,400,1,nightly,2,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,22605509
1,1,1,Utrecht,EUR,5916431,false,true,false,false,false,false,52.07890746429492,5.125146991524607,DIRECTLY ON ROUTE TOUR DE FRANCE!!!,4,20,400,400,1,nightly,0,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,28931604
1,2,3,Amsterdam,EUR,22375865,false,true,false,false,false,false,52.3775856955438,4.895175852925489,Apartment in centre of Amsterdam,4,6,400,400,1,nightly,0,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,163615046
2,2,2,Amsterdam,EUR,5781751,false,true,false,false,false,false,52.36206830786979,4.901918025128158,Romantic 17th century canal house,4,43,400,400,2,nightly,0,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,10027212
1,2,4,Amsterdam,EUR,28605735,false,true,false,true,false,false,52.36787583787648,4.872033931774925,Perfectly located (renovated) 2 bedroom apartment,4,2,400,400,1,nightly,1,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,215892240
1,3,3,Amsterdam,EUR,350271,false,true,false,false,false,false,52.36075570338881,4.988761589662034,Luxury boot AMSTERDAM IJBURG!!!,4,29,395,395,8,nightly,3,Boot,Gehele woning/appartement,entire_home,Boot,0,1775032
1,3,6,Amsterdam,EUR,1262157,false,true,true,false,false,false,52.355916506234266,4.877233499360189,Vondelpark & Museum District House,4,66,399,399,1,nightly,28,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,6873206
1,4,4,Amsterdam,EUR,27127011,false,true,false,false,false,false,52.36139929346302,4.875074355213493,Luxury family home in the city centre!,4,22,400,400,1,nightly,1,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,190049002
2,4,4,Amsterdam,EUR,20045540,false,true,false,false,false,false,52.354055336338284,4.8727314528633086,Charming Townhouse in Amsterdam Museum District,4,17,400,400,2,nightly,0,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,63940847
1,1,1,Amsterdam,EUR,20131891,false,true,false,false,false,false,52.36454957862144,4.906352727911979,Luxury Loft Apartment,2,11,399,399,1,nightly,1,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,39410554
1,3,6,Halfweg,EUR,6431588,false,true,false,false,false,false,52.38512867827501,4.749230000608313,Houseboat for rent!,6,15,400,400,8,nightly,1,Boot,Gehele woning/appartement,entire_home,Boot,0,33375555
1,3,5,Amsterdam,EUR,12772984,false,true,true,false,false,false,52.341006895545654,4.916945905381636,Quiet & spacious family home with view on Amstel!,4,31,400,400,35,nightly,13,Geheel loft,Gehele woning/appartement,entire_home,Geheel loft,0,36507330
3,4,8,Amsterdam,EUR,21262742,false,true,false,false,false,false,52.3630638717392,4.884787743284135,Leidseplein Complex,12,14,400,400,1,nightly,3,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,30445609
2,3,3,Amsterdam,EUR,6557928,false,true,true,false,false,false,52.372631281467015,4.951830285771177,Amsterdam Port Eastern Docks 150m2.,4,24,400,400,1,nightly,12,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,4792515
1,1,2,Amsterdam,EUR,20612332,false,true,false,false,false,false,52.363595726709136,4.874423301231076,Unique apartment next to the Vondelpark,4,24,395,395,2,nightly,4,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,11349167
1,1,2,Laren,EUR,4919826,false,true,false,false,false,false,52.25557185258526,5.20788347750103,"Laren the Logde, compleet tuinhuis",2,48,400,400,40,nightly,0,Geheel pension,Gehele woning/appartement,entire_home,Geheel pension,0,25339672
2,2,2,Amsterdam,EUR,23849251,false,true,true,false,false,false,52.37096563538215,4.892979995002808,Dutch Design Loft in Heart of Amsterdam,4,31,399,399,35,nightly,5,Geheel loft,Gehele woning/appartement,entire_home,Geheel loft,0,15381120
1.5,4,4,Amsterdam,EUR,22044291,false,true,false,false,false,false,52.35406655327236,4.890600230736083,"Amsterdam, ""De Pijp""",8,22,400,400,2,nightly,0,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,52507865
1,3,3,Amsterdam,EUR,19149356,false,true,true,false,false,false,52.37007231268555,4.898715897245172,Prachtige familie woning in hartje Amsterdam,4,24,395,395,1,nightly,5,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,38011619
2,2,2,Amsterdam,EUR,663124,false,true,true,false,false,false,52.35907965992062,4.859022674805687,Luxury! Two floors w/ roof terrace,4,21,400,400,1,nightly,12,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,3348843
2.5,4,4,Amsterdam,EUR,22457055,false,true,false,false,false,false,52.341379355701896,4.847664434628414,Floating designer house,6,31,395,395,8,nightly,1,Boot,Gehele woning/appartement,entire_home,Boot,0,4523519
1,2,3,Amsterdam,EUR,18362106,false,true,true,false,false,false,52.372522348455455,4.895716765035319,Luxury Canal Apartment,4,27,395,395,1,nightly,20,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,15181684
2,4,5,Amsterdam,EUR,11054922,false,true,true,false,false,false,52.36940447784374,4.878931418470716,"New build, nice family house (200m2) in the centre",4,39,399,399,0,nightly,15,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,15892996
2,4,8,Amstelveen,EUR,4666425,false,true,true,false,false,false,52.31986434108183,4.865731011457787,Townhouse 200m2 with big garden,8,13,390,390,2,nightly,9,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,87823
1,2,4,Amsterdam,EUR,495862,false,true,true,false,false,false,52.36164855074444,4.873109638074136,Cntr Vondelpark groundfloor garden,4,46,400,400,1,nightly,11,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,2449055
1,2,2,Amsterdam,EUR,9342404,false,true,true,false,false,false,52.38062737713563,4.875257491457546,Modern 4p apartment w. roof terrace,4,17,400,400,37,nightly,21,Gehele condo,Gehele woning/appartement,entire_home,Gehele condo,0,14877501
